order,imagename,col,line_nu,word_nu,glyph_nu,ocr,ocr_x1,ocr_y1,ocr_x2,ocr_y2,ocr_x3,ocr_y3,ocr_x4,ocr_y4,gt,gt_x1,gt_y1,gt_x2,gt_y2,gt_x3,gt_y3,gt_x4,gt_y4,manuscript
24534,ok/P702-Fg009-R-C01-R01-D12092012-T110008-LR924_012_F.jpg,1,8,5,4,ה,1686,1949,1692,1845,1622,1878,1620,1923,ה,1686,1949,1692,1845,1622,1878,1620,1923,4Q251
24545,ok/P702-Fg009-R-C01-R01-D12092012-T110008-LR924_012_F.jpg,1,9,1,4,ה,2249,2241,2245,2062,2180,2063,2184,2232,ה,2249,2241,2245,2062,2180,2063,2184,2232,4Q251
24565,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,1,3,4,ה,1118,849,1119,602,1057,592,1056,853,ה,1118,849,1119,602,1057,592,1056,853,4Q251
24580,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,2,3,1,ה,2188,1075,2200,891,2128,892,2116,1065,ה,2188,1075,2200,891,2128,892,2116,1065,4Q251
24586,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,2,5,1,ה,1775,1040,1784,860,1676,841,1667,1032,ה,1775,1040,1784,860,1676,841,1667,1032,4Q251
24590,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,2,5,5,ה,1505,1054,1509,822,1461,850,1449,1036,ה,1505,1054,1509,822,1461,850,1449,1036,4Q251
24606,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,1,1,ה,2509,1177,2606,1172,2606,1255,2521,1253,ה,2509,1177,2606,1172,2606,1255,2521,1253,4Q251
24609,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,1,4,ה,2403,1260,2403,1179,2332,1178,2332,1265,ה,2403,1260,2403,1179,2332,1178,2332,1265,4Q251
24617,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,5,1,ה,1915,1226,1920,1159,1850,1143,1842,1251,ה,1915,1226,1920,1159,1850,1143,1842,1251,4Q251
24621,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,5,5,ה,1680,1215,1683,1132,1600,1131,1598,1176,ה,1680,1215,1683,1132,1600,1131,1598,1176,4Q251
24626,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,9,1,ה,1266,1216,1269,1124,1197,1109,1197,1223,ה,1266,1216,1269,1124,1197,1109,1197,1223,4Q251
24629,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,9,4,ה,1090,1211,1090,1106,1007,1126,1007,1210,ה,1090,1211,1090,1106,1007,1126,1007,1210,4Q251
24631,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,3,11,1,ה,948,1210,948,1126,877,1094,877,1206,ה,948,1210,948,1126,877,1094,877,1206,4Q251
24642,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,4,3,1,ה,2247,1463,2253,1346,2188,1336,2183,1420,ה,2247,1463,2253,1346,2188,1336,2183,1420,4Q251
24651,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,4,7,1,ה,1789,1405,1792,1307,1726,1296,1722,1406,ה,1789,1405,1792,1307,1726,1296,1722,1406,4Q251
24675,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,5,3,1,ה,2244,1623,2249,1534,2184,1511,2176,1645,ה,2244,1623,2249,1534,2184,1511,2176,1645,4Q251
24709,ok/P702-Fg010-R-C01-R01-D12092012-T111025-LR924_012_F.jpg,1,6,9,1,ה,1926,1792,1929,1717,1867,1705,1864,1783,ה,1926,1792,1929,1717,1867,1705,1864,1783,4Q251
24785,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,3,11,2,ה,1239,1474,1239,1358,1177,1369,1177,1491,ה,1239,1474,1239,1358,1177,1369,1177,1491,4Q251
24787,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,3,11,4,ה,1098,1485,1098,1376,1033,1393,1039,1471,ה,1098,1485,1098,1376,1033,1393,1039,1471,4Q251
24792,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,4,3,1,ה,1751,1679,1750,1553,1660,1586,1660,1645,ה,1751,1679,1750,1553,1660,1586,1660,1645,4Q251
24803,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,4,9,3,ה,1008,1665,1011,1553,919,1582,918,1639,ה,1008,1665,1011,1553,919,1582,918,1639,4Q251
24819,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,5,5,5,ה,1264,1862,1265,1771,1199,1772,1198,1851,ה,1264,1862,1265,1771,1199,1772,1198,1851,4Q251
24827,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,6,3,3,ה,1499,2119,1496,1978,1417,1984,1424,2134,ה,1499,2119,1496,1978,1417,1984,1424,2134,4Q251
24834,ok/P711-Fg001-R-C01-R01-D18112012-T110214-LR924 _012.jpg,1,6,7,1,ה,1061,2131,1060,2013,983,2010,983,2111,ה,1061,2131,1060,2013,983,2010,983,2111,4Q251
24844,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,1,3,4,ה,1540,1050,1540,943,1480,916,1470,1044,ה,1540,1050,1540,943,1480,916,1470,1044,4Q251
24846,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,2,1,1,ה,1983,1090,2108,1082,2108,1217,1995,1208,ה,1983,1090,2108,1082,2108,1217,1995,1208,4Q251
24854,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,2,3,5,ה,1492,1237,1492,1132,1438,1148,1438,1234,ה,1492,1237,1492,1132,1438,1148,1438,1234,4Q251
24877,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,4,7,1,ה,1682,1582,1683,1481,1623,1482,1618,1582,ה,1682,1582,1683,1481,1623,1482,1618,1582,4Q251
24884,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,5,1,1,ה,2428,1687,2514,1687,2514,1741,2428,1741,ה,2428,1687,2514,1687,2514,1741,2428,1741,4Q251
24890,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,5,3,5,ה,2182,1837,2162,1594,2084,1624,2092,1844,ה,2182,1837,2162,1594,2084,1624,2092,1844,4Q251
24892,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,5,5,1,ה,2041,1837,2034,1644,1967,1689,1971,1802,ה,2041,1837,2034,1644,1967,1689,1971,1802,4Q251
24903,ok/P711-Fg008-R-C01-R01-D18112012-T123616-LR924 _012.jpg,1,5,11,1,ה,1391,1755,1392,1683,1325,1645,1323,1760,ה,1391,1755,1392,1683,1325,1645,1323,1760,4Q251
24941,ok/P742-Fg003-R-C01-R01-D27052013-T093209-LR924_012.jpg,1,2,3,3,ה,2616,1079,2726,1079,2708,1004,2676,1004,ה,2616,1079,2726,1079,2708,1004,2676,1004,2Q6
24945,ok/P742-Fg003-R-C01-R01-D27052013-T093209-LR924_012.jpg,1,3,3,2,ה,2467,1303,2575,1306,2580,1231,2474,1229,ה,2467,1303,2575,1306,2580,1231,2474,1229,2Q6
24947,ok/P742-Fg003-R-C01-R01-D27052013-T093209-LR924_012.jpg,1,3,3,4,ה,2480,1178,2577,1180,2588,1104,2473,1101,ה,2480,1178,2577,1180,2588,1104,2473,1101,2Q6
24964,ok/P742-Fg003-R-C01-R01-D27052013-T093209-LR924_012.jpg,1,6,1,1,ה,2091,1405,2130,1405,2130,1392,2091,1392,ה,2091,1405,2130,1405,2130,1392,2091,1392,2Q6
24982,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,3,1,5,ה,1604,1175,1778,1160,1698,1118,1612,1125,ה,1604,1175,1778,1160,1698,1118,1612,1125,2Q12
24984,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,4,1,2,ה,1471,1300,1561,1294,1553,1217,1466,1219,ה,1471,1300,1561,1294,1553,1217,1466,1219,2Q12
24986,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,5,1,1,ה,1425,1295,1449,1295,1449,1303,1425,1303,ה,1425,1295,1449,1295,1449,1303,1425,1303,2Q12
24987,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,5,1,2,ה,1304,1303,1425,1295,1417,1230,1263,1241,ה,1304,1303,1425,1295,1417,1230,1263,1241,2Q12
24990,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,5,1,5,ה,1273,1108,1444,1102,1422,1024,1270,1030,ה,1273,1108,1444,1102,1422,1024,1270,1030,2Q12
25007,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,7,1,7,ה,942,1050,1058,1052,1056,992,898,989,ה,942,1050,1058,1052,1056,992,898,989,2Q12
25010,ok/P742-Fg008-R-C01-R01-D27052013-T110546-LR924_012.jpg,1,8,1,2,ה,769,1235,881,1233,870,1158,731,1160,ה,769,1235,881,1233,870,1158,731,1160,2Q12
25088,ok/P808-Fg001-R-C01-R01-D10062014-T132914-LR924_012.jpg,1,8,1,1,ה,1255,1742,1265,1742,1265,1749,1255,1749,ה,1255,1742,1265,1742,1265,1749,1255,1749,4Q196
25129,ok/P812-Fg002-R-C01-R01-D19122012-T144758-LR924 _012.jpg,1,1,7,6,ה,1312,1223,1315,1081,1264,1113,1262,1226,ה,1312,1223,1315,1081,1264,1113,1262,1226,4Q227
25133,ok/P812-Fg002-R-C01-R01-D19122012-T144758-LR924 _012.jpg,1,2,1,3,ה,2050,1420,2054,1308,1982,1314,1979,1393,ה,2050,1420,2054,1308,1982,1314,1979,1393,4Q227
25158,ok/P812-Fg002-R-C01-R01-D19122012-T144758-LR924 _012.jpg,1,3,9,1,ה,2238,1563,2249,1400,2177,1392,2171,1573,ה,2238,1563,2249,1400,2177,1392,2171,1573,4Q227
25182,ok/P812-Fg002-R-C01-R01-D19122012-T144758-LR924 _012.jpg,1,4,5,1,ה,2410,1726,2412,1652,2349,1646,2346,1742,ה,2410,1726,2412,1652,2349,1646,2346,1742,4Q227
25237,ok/P812-Fg002-R-C01-R01-D19122012-T144758-LR924 _012.jpg,1,6,7,1,ה,1805,2038,1815,1892,1748,1895,1742,1982,ה,1805,2038,1815,1892,1748,1895,1742,1982,4Q227
25264,ok/P816-Fg002-R-C01-R01-D28112012-T154655-LR924 _012.jpg,1,4,3,5,ה,1446,1372,1449,1281,1392,1283,1388,1405,ה,1446,1372,1449,1281,1392,1283,1388,1405,4Q214
25271,ok/P816-Fg002-R-C01-R01-D28112012-T154655-LR924 _012.jpg,1,5,1,1,ה,1659,1437,1785,1437,1785,1541,1659,1541,ה,1659,1437,1785,1437,1785,1541,1659,1541,4Q214
25312,ok/P816-Fg002-R-C01-R01-D28112012-T154655-LR924 _012.jpg,1,9,1,1,ה,1844,1915,1894,1920,1894,2455,1887,2059,ה,1844,1915,1894,1920,1894,2455,1887,2059,4Q214
25339,ok/P823-Fg015-R-C02-R02-D23072012-T141945-LR924_012_F.jpg,1,2,5,2,ה,2026,1115,2026,1010,1965,1010,1955,1135,ה,2026,1115,2026,1010,1965,1010,1955,1135,4Q208
25342,ok/P823-Fg015-R-C02-R02-D23072012-T141945-LR924_012_F.jpg,1,2,5,5,ה,1812,1112,1822,990,1741,1004,1738,1094,ה,1812,1112,1822,990,1741,1004,1738,1094,4Q208
25380,ok/P823-Fg015-R-C02-R02-D23072012-T141945-LR924_012_F.jpg,1,6,1,1,ה,2194,1999,2293,1991,2293,2101,2206,2114,ה,2194,1999,2293,1991,2293,2101,2206,2114,4Q208
25391,ok/P823-Fg017-R-C02-R02-D23072012-T144341-LR924_012_F.jpg,1,4,1,2,ה,2211,1572,2219,1482,2166,1468,2156,1571,ה,2211,1572,2219,1482,2166,1468,2156,1571,4Q208
25394,ok/P823-Fg017-R-C02-R02-D23072012-T144341-LR924_012_F.jpg,1,4,3,2,ה,2085,1561,2086,1440,2031,1445,2030,1566,ה,2085,1561,2086,1440,2031,1445,2030,1566,4Q208
25440,ok/P832-Fg002-R-C01-R01-D27082012-T104707-LR924_012_F.jpg,1,4,1,4,ה,2001,1473,1988,1370,1919,1383,1922,1456,ה,2001,1473,1988,1370,1919,1383,1922,1456,MUR1
25469,ok/P832-Fg002-R-C01-R01-D27082012-T104707-LR924_012_F.jpg,1,5,7,4,ה,1374,1725,1365,1568,1280,1598,1286,1702,ה,1374,1725,1365,1568,1280,1598,1286,1702,MUR1
25509,ok/P847-Fg005-R-C01-R01-D20082012-T124134-LR924_012_F.jpg,1,1,5,2,ה,2061,1188,2056,1115,2006,1096,2012,1190,ה,2061,1188,2056,1115,2006,1096,2012,1190,4Q209
25514,ok/P847-Fg005-R-C01-R01-D20082012-T124134-LR924_012_F.jpg,1,2,1,2,ה,2304,1361,2303,1275,2253,1270,2255,1377,ה,2304,1361,2303,1275,2253,1270,2255,1377,4Q209
25530,ok/P847-Fg005-R-C01-R01-D20082012-T124134-LR924_012_F.jpg,1,2,9,3,ה,1801,1354,1807,1178,1756,1221,1752,1328,ה,1801,1354,1807,1178,1756,1221,1752,1328,4Q209
25548,ok/P847-Fg005-R-C01-R01-D20082012-T124134-LR924_012_F.jpg,1,3,7,2,ה,1704,1549,1705,1460,1664,1486,1663,1542,ה,1704,1549,1705,1460,1664,1486,1663,1542,4Q209
25563,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,2,3,1,ה,2406,1145,2373,987,2359,975,2347,1171,ה,2406,1145,2373,987,2359,975,2347,1171,4Q218
25570,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,2,7,1,ה,2018,1147,2020,1000,1954,1005,1952,1169,ה,2018,1147,2020,1000,1954,1005,1952,1169,4Q218
25581,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,3,3,3,ה,2328,1305,2316,1179,2246,1203,2244,1337,ה,2328,1305,2316,1179,2246,1203,2244,1337,4Q218
25590,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,3,7,5,ה,1903,1301,1909,1199,1847,1201,1842,1282,ה,1903,1301,1909,1199,1847,1201,1842,1282,4Q218
25601,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,4,3,1,ה,2199,1433,2199,1340,2132,1310,2130,1472,ה,2199,1433,2199,1340,2132,1310,2130,1472,4Q218
25606,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,4,7,1,ה,1942,1506,1943,1311,1891,1340,1890,1490,ה,1942,1506,1943,1311,1891,1340,1890,1490,4Q218
25623,ok/P849-Fg001-R-C01-R01-D02022014-T154945-LR924_012.jpg,1,4,17,1,ה,855,1431,846,1267,784,1264,784,1437,ה,855,1431,846,1267,784,1264,784,1437,4Q218
25625,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,1,1,ה,1842,658,1942,658,1942,937,1842,937,ה,1842,658,1942,658,1942,937,1842,937,4Q200
25629,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,1,5,ה,1635,930,1628,566,1571,573,1578,910,ה,1635,930,1628,566,1571,573,1578,910,4Q200
25631,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,3,1,ה,1522,927,1515,570,1458,568,1465,945,ה,1522,927,1515,570,1458,568,1465,945,4Q200
25633,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,3,3,ה,1437,944,1430,573,1373,587,1381,955,ה,1437,944,1430,573,1373,587,1381,955,4Q200
25636,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,5,2,ה,1295,943,1288,581,1231,586,1238,915,ה,1295,943,1288,581,1231,586,1238,915,4Q200
25639,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,1,5,5,ה,1125,930,1118,596,1065,750,1070,960,ה,1125,930,1118,596,1065,750,1070,960,4Q200
25645,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,2,3,2,ה,1803,1143,1803,958,1755,962,1755,1127,ה,1803,1143,1803,958,1755,962,1755,1127,4Q200
25649,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,2,5,1,ה,1642,1160,1642,1021,1578,1007,1578,1133,ה,1642,1160,1642,1021,1578,1007,1578,1133,4Q200
25651,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,2,5,3,ה,1511,1164,1517,1005,1436,1024,1432,1118,ה,1511,1164,1517,1005,1436,1024,1432,1118,4Q200
25656,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,2,7,4,ה,1274,1136,1272,993,1223,966,1226,1133,ה,1274,1136,1272,993,1223,966,1226,1133,4Q200
25666,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,3,1,1,ה,1770,1235,1984,1235,1984,1339,1770,1339,ה,1770,1235,1984,1235,1984,1339,1770,1339,4Q200
25676,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,3,3,5,ה,1379,1358,1379,1190,1308,1184,1308,1329,ה,1379,1358,1379,1190,1308,1184,1308,1329,4Q200
25706,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,4,9,2,ה,1090,1562,1097,1427,1031,1445,1025,1543,ה,1090,1562,1097,1427,1031,1445,1025,1543,4Q200
25708,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,4,9,4,ה,975,1539,976,1394,911,1418,910,1540,ה,975,1539,976,1394,911,1418,910,1540,4Q200
25728,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,5,7,1,ה,1710,1724,1710,1565,1655,1574,1655,1733,ה,1710,1724,1710,1565,1655,1574,1655,1733,4Q200
25736,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,5,9,1,ה,1323,1730,1323,1639,1268,1636,1268,1739,ה,1323,1730,1323,1639,1268,1636,1268,1739,4Q200
25739,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,5,9,4,ה,1171,1732,1171,1589,1102,1618,1102,1730,ה,1171,1732,1171,1589,1102,1618,1102,1730,4Q200
25752,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,5,15,1,ה,578,1739,576,1634,521,1640,523,1732,ה,578,1739,576,1634,521,1640,523,1732,4Q200
25773,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,7,5,ה,1473,1928,1473,1754,1428,1775,1428,1936,ה,1473,1928,1473,1754,1428,1775,1428,1936,4Q200
25779,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,9,5,ה,1203,1943,1203,1801,1135,1832,1135,1921,ה,1203,1943,1203,1801,1135,1832,1135,1921,4Q200
25782,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,11,2,ה,1067,1924,1067,1820,1022,1818,1022,1929,ה,1067,1924,1067,1820,1022,1818,1022,1929,4Q200
25785,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,11,5,ה,932,1938,932,1786,865,1799,865,1920,ה,932,1938,932,1786,865,1799,865,1920,4Q200
25790,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,13,4,ה,662,1930,662,1741,617,1781,617,1940,ה,662,1930,662,1741,617,1781,617,1940,4Q200
25794,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,6,15,3,ה,464,1964,456,1812,412,1822,417,1924,ה,464,1964,456,1812,412,1822,417,1924,4Q200
25799,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,7,3,3,ה,1925,2154,1927,2015,1860,2014,1858,2143,ה,1925,2154,1927,2015,1860,2014,1858,2143,4Q200
25808,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,7,7,4,ה,1491,2134,1493,2015,1443,2010,1441,2108,ה,1491,2134,1493,2015,1443,2010,1441,2108,4Q200
25815,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,7,11,1,ה,1092,2101,1092,2017,1025,2026,1025,2106,ה,1092,2101,1092,2017,1025,2026,1025,2106,4Q200
25837,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,8,3,4,ה,1604,2343,1611,2243,1536,2206,1536,2324,ה,1604,2343,1611,2243,1536,2206,1536,2324,4Q200
25846,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,8,7,2,ה,1189,2313,1189,2185,1127,2187,1127,2307,ה,1189,2313,1189,2185,1127,2187,1127,2307,4Q200
25848,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,8,7,4,ה,1065,2333,1065,2199,1003,2212,1003,2312,ה,1065,2333,1065,2199,1003,2212,1003,2312,4Q200
25853,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,8,9,4,ה,804,2322,804,2214,742,2222,742,2326,ה,804,2322,804,2214,742,2222,742,2326,4Q200
25866,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,9,7,1,ה,1389,2661,1389,2421,1347,2428,1347,2627,ה,1389,2661,1389,2421,1347,2428,1347,2627,4Q200
25878,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,9,11,2,ה,812,2605,814,2424,771,2423,769,2648,ה,812,2605,814,2424,771,2423,769,2648,4Q200
25884,ok/P850-Fg002-R-C01-R01-D30102012-T133114-LR924 _012.jpg,1,9,13,3,ה,536,2468,557,2468,519,2469,540,2471,ה,536,2468,557,2468,519,2469,540,2471,4Q200
25927,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,3,1,2,ה,2450,1408,2465,1324,2420,1315,2407,1387,ה,2450,1408,2465,1324,2420,1315,2407,1387,4Q209
25948,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,3,11,2,ה,1864,1330,1873,1234,1824,1261,1817,1346,ה,1864,1330,1873,1234,1824,1261,1817,1346,4Q209
25951,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,3,11,5,ה,1743,1349,1762,1233,1716,1231,1699,1336,ה,1743,1349,1762,1233,1716,1231,1699,1336,4Q209
25954,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,3,13,2,ה,1650,1327,1652,1212,1618,1209,1616,1321,ה,1650,1327,1652,1212,1618,1209,1616,1321,4Q209
25956,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,3,15,1,ה,1593,1317,1595,1227,1549,1225,1547,1346,ה,1593,1317,1595,1227,1549,1225,1547,1346,4Q209
25990,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,5,1,1,ה,2798,1660,2868,1660,2868,1782,2798,1782,ה,2798,1660,2868,1660,2868,1782,2798,1782,4Q209
25997,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,5,3,6,ה,2593,1739,2615,1621,2569,1625,2555,1703,ה,2593,1739,2615,1621,2569,1625,2555,1703,4Q209
26008,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,5,7,4,ה,2285,1673,2291,1586,2248,1574,2241,1675,ה,2285,1673,2291,1586,2248,1574,2241,1675,4Q209
26012,ok/P856-Fg002-R-C01-R01-D30122012-T123606-LR924 _012.jpg,1,5,9,3,ה,2156,1651,2160,1578,2115,1554,2113,1659,ה,2156,1651,2160,1578,2115,1554,2113,1659,4Q209
26034,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,2,3,4,ה,2183,659,2195,453,2125,451,2125,665,ה,2183,659,2195,453,2125,451,2125,665,4Q209
26042,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,2,5,5,ה,1906,672,1910,509,1849,486,1845,662,ה,1906,672,1910,509,1849,486,1845,662,4Q209
26051,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,3,1,5,ה,2275,852,2279,776,2236,781,2232,849,ה,2275,852,2279,776,2236,781,2232,849,4Q209
26158,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,5,13,4,ה,1861,1171,1864,1100,1806,1091,1802,1180,ה,1861,1171,1864,1100,1806,1091,1802,1180,4Q209
26190,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,6,3,2,ה,2636,1375,2638,1286,2597,1273,2591,1370,ה,2636,1375,2638,1286,2597,1273,2591,1370,4Q209
26302,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,8,5,3,ה,2311,1692,2316,1596,2278,1559,2265,1691,ה,2311,1692,2316,1596,2278,1559,2265,1691,4Q209
26313,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,8,9,2,ה,1965,1650,1972,1554,1914,1549,1908,1637,ה,1965,1650,1972,1554,1914,1549,1908,1637,4Q209
26330,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,8,17,3,ה,1376,1622,1376,1541,1318,1539,1318,1621,ה,1376,1622,1376,1541,1318,1539,1318,1621,4Q209
26357,ok/P857-Fg001-R-C01-R02-D13092012-T111523-LR924_012_F.jpg,1,10,5,4,ה,1355,2191,1382,1810,1345,1841,1329,2202,ה,1355,2191,1382,1810,1345,1841,1329,2202,4Q209
26366,ok/P908-Fg001-R-C01-R01-D19062013-T092609-LR924_012.jpg,1,1,1,3,ה,1570,1042,1564,851,1512,802,1518,1028,ה,1570,1042,1564,851,1512,802,1518,1028,4Q243
26371,ok/P908-Fg001-R-C01-R01-D19062013-T092609-LR924_012.jpg,1,2,1,1,ה,2007,1101,2230,1092,2230,1245,2021,1235,ה,2007,1101,2230,1092,2230,1245,2021,1235,4Q243
26391,ok/P908-Fg001-R-C01-R01-D19062013-T092609-LR924_012.jpg,1,3,1,5,ה,1883,1393,1883,1283,1824,1300,1829,1424,ה,1883,1393,1883,1283,1824,1300,1829,1424,4Q243
26409,ok/P908-Fg001-R-C01-R01-D19062013-T092609-LR924_012.jpg,1,4,1,5,ה,1851,1634,1853,1526,1790,1527,1783,1620,ה,1851,1634,1853,1526,1790,1527,1783,1620,4Q243
26438,ok/P908-Fg002-R-C01-R01-D19062013-T093716-LR924_012.jpg,1,2,3,5,ה,1915,1283,1910,1168,1835,1159,1840,1294,ה,1915,1283,1910,1168,1835,1159,1840,1294,4Q243
26465,ok/P908-Fg002-R-C01-R01-D19062013-T093716-LR924_012.jpg,1,4,1,3,ה,1723,1777,1725,1545,1674,1542,1649,1758,ה,1723,1777,1725,1545,1674,1542,1649,1758,4Q243
26481,ok/P908-Fg005-R-C01-R01-D19062013-T101310-LR924_012.jpg,1,2,1,2,ה,2067,1308,2067,1161,1994,1166,1994,1248,ה,2067,1308,2067,1161,1994,1166,1994,1248,4Q243
